Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow
2954582454,"Nov 26, 2019, 1:40:00 PM",Morning Run,Run,,1353,4.3,24,FALSE,,activities/3146726321.fit.gz,0,,1353,1200,4.400000095,3.585000038,2,4,172.6000061,183,4.699999809,-0.134702027,,,92,85.9790802,163,149,,,222,,,24,,,,,,,,,,,,,0,,1,4307.899902,,,,,,,,,,,,,,,,,,,,,,,,,
2954582455,"Nov 2, 2019, 3:54:19 PM",Lunch Run,Run,,1999,6.36,38,FALSE,,activities/3146726320.fit.gz,0,,1999,1793,5.599999905,3.549000025,22,30,242,259.6000061,12.60000038,-0.135107532,,,96,85.77572632,163,148,,,321,,,38,,,,,,,,,,,,,0,,1,6390.100098,,,,,,,,,,,,,,,,,,,,,,,,,
2954582456,"Nov 8, 2019, 3:30:21 PM",Morning Run,Run,,618,2.29,8,FALSE,,activities/3146726315.fit.gz,0,,618,618,5.099999905,3.720999956,2,4,178.1999969,185.3999939,4.400000095,-0.15663752,,,92,87.52768707,152,142,,,109,,,8,,,,,,,,,,,,,0,,1,2299.199951,,,,,,,,,,,,,,,,,,,,,,,,,
2954582458,"Nov 8, 2019, 4:38:20 PM",Morning Run,Run,,637,1.96,19,FALSE,,activities/3146726383.fit.gz,0,,637,627,3.900000095,3.121999979,2,2,322,327.3999939,6.099999905,0.010206165,,,86,84.27243805,168,159,,,129,,,19,,,,,,,,,,,,,0,,1,1967.5,,,,,,,,,,,,,,,,,,,,,,,,,
2954582459,"Nov 5, 2019, 1:46:44 PM",Morning Run,Run,,1200,5.21,32,FALSE,,activities/3146726328.fit.gz,0,,1200,1200,6.599999905,4.34100008,2,8,161.3999939,171.6000061,3.799999952,-0.11896082,,,95,89.48955536,171,156,,,238,,,32,,,,,,,,,,,,,0,,1,5211.600098,,,,,,,,,,,,,,,,,,,,,,,,,
2954582460,"Dec 20, 2019, 12:05:28 AM",Afternoon Run,Run,,1546,4.83,51,FALSE,,activities/3146726344.fit.gz,0,,1546,1533,4.300000191,3.15199995,44,49,405.2000122,447.7999878,22.20000076,0.049648326,,,91,84.0137558,191,159,,,291,,,51,,,,,,,,,,,,,0,,1,4914.200195,,,,,,,,,,,,,,,,,,,,,,,,,
2954582461,"Nov 7, 2019, 11:14:21 PM",Afternoon Run,Run,,1539,4.83,19,FALSE,,activities/3146726334.fit.gz,0,,1539,1330,4.300000191,3.632999897,9,9,166.8000031,178,9.899999619,-0.078600094,,,93,87.6758194,158,142,,,220,,,19,,,,,,,,,,,,,0,,1,4843,,,,,,,,,,,,,,,,,,,,,,,,,
2954582462,"Dec 17, 2019, 3:10:24 PM",Morning Run,Run,,1063,3.47,18,FALSE,,activities/3146726303.fit.gz,0,,1063,991,4,3.505000114,4,38,330.6000061,372,3.200000048,-1.179686427,,,90,85.75,156,146,,,170,,,18,,,,,,,,,,,,,0,,1,3402.600098,,,,,,,,,,,,,,,,,,,,,,,,,
2954582463,"Dec 2, 2019, 1:53:02 PM",Morning Run,Run,,1122,4.04,36,FALSE,,activities/3146726371.fit.gz,0,,1122,1122,4.599999905,3.601000071,0,8,172.1999969,182,7.900000095,-0.203005478,,,92,86.02146912,173,159,,,217,,,36,,,,,,,,,,,,,0,,1,4033.899902,,,,,,,,,,,,,,,,,,,,,,,,,
2954582464,"Oct 11, 2019, 3:07:17 PM",Morning Run,Run,,899,3.22,21,FALSE,,activities/3146726339.fit.gz,0,,899,899,5.300000191,3.588999987,74,78,158,179.6000061,46.59999847,-0.415439457,,,91,85.90145874,160,150,,,172,,,21,,,,,,,,,,,,,0,,1,3525.300049,,,,,,,,,,,,,,,,,,,,,,,,,
2954582465,"Nov 1, 2019, 1:42:42 PM",Morning Run,Run,,2256,8,70,FALSE,,activities/3146726330.fit.gz,0,,2256,2235,6.699999809,3.582000017,88,89,307.2000122,353.6000061,49.09999847,0.082425818,,,105,88.67041016,171,158,,,438,,,70,,,,,,,,,,,,,0,,1,8509.900391,,,,,,,,,,,,,,,,,,,,,,,,,
2954582466,"Dec 17, 2019, 3:37:35 PM",Morning Run,Run,,1155,4.84,8,FALSE,,activities/3146726302.fit.gz,0,,1155,1155,5.199999809,4.190000057,6,11,344,354,2.5,-0.123959258,,,94,87.8613739,146,136,,,172,,,8,,,,,,,,,,,,,0,,1,4837.899902,,,,,,,,,,,,,,,,,,,,,,,,,
2954582467,"Oct 4, 2019, 4:06:31 PM",Lunch Run,Run,,601,1.7,15,FALSE,,activities/3146726387.fit.gz,0,,601,601,3.599999905,2.846999884,2,0,134,149,1.600000024,-0.690502644,,,84,82.44000244,157,151,,,116,,,15,,,,,,,,,,,,,0,,1,1686.199951,,,,,,,,,,,,,,,,,,,,,,,,,
2954582468,"Nov 24, 2019, 5:03:07 PM",Lunch Run,Run,,2211,8.05,37,FALSE,,activities/3146726333.fit.gz,0,,2211,2206,4.599999905,3.650000095,18,27,182.6000061,199.1999969,9.5,-0.129138008,,,93,85.7694397,169,144,,,373,,,37,,,,,,,,,,,,,0,,1,8069.299805,,,,,,,,,,,,,,,,,,,,,,,,,
2954582469,"Sep 30, 2019, 9:18:30 PM",Afternoon Run,Run,,1423,4.75,25,FALSE,,activities/3146726356.fit.gz,0,,1423,1421,5,3.345999956,72,78,176.1999969,209,50,-0.100961238,,,88,84.59774017,154,145,,,250,,,25,,,,,,,,,,,,,0,,1,5097.200195,,,,,,,,,,,,,,,,,,,,,,,,,
2954582471,"Oct 25, 2019, 9:39:04 PM",Afternoon Ride,Ride,,4621,0,112,FALSE,,activities/3146726354.fit.gz,0,,4621,4621,0,0,,,,,0,0,,,,,177,151,,,752,,,112,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2954582472,"Oct 4, 2019, 3:28:14 PM",Morning Run,Run,,2223,9.12,108,FALSE,,activities/3146726296.fit.gz,0,,2223,2213,6.400000095,4.104000092,121,120,163.8000031,203.3999939,42.40000153,-0.019728405,,,98,86.97875214,192,171,,,483,,,108,,,,,,,,,,,,,0,,1,9779.599609,,,,,,,,,,,,,,,,,,,,,,,,,
2954582473,"Oct 22, 2019, 1:17:07 PM",Morning Run,Run,,1263,4.11,41,FALSE,,activities/3146726390.fit.gz,0,,1263,1263,4.300000191,3.257999897,6,8,181.1999969,187.3999939,10.60000038,-0.072889842,,,88,85.4440918,167,160,,,254,,,41,,,,,,,,,,,,,0,,1,4120,,,,,,,,,,,,,,,,,,,,,,,,,
2954582474,"Oct 17, 2019, 12:51:30 PM",Morning Run,Run,,928,3.21,24,FALSE,,activities/3146726382.fit.gz,0,,928,889,4.699999809,3.619999886,2,4,170.1999969,181.8000031,5.199999809,-0.335653901,,,90,86.75940704,165,154,,,169,,,24,,,,,,,,,,,,,0,,1,3235.100098,,,,,,,,,,,,,,,,,,,,,,,,,
2954582475,"Sep 28, 2019, 3:00:01 PM",Morning Run,Run,,1322,3.6,18,FALSE,,activities/3146726359.fit.gz,0,,1322,1067,4,3.372999907,4,4,179.6000061,186.8000031,8.5,-0.166634262,,,90,86.00566101,155,145,,,185,,,18,,,,,,,,,,,,,0,,1,3615.100098,,,,,,,,,,,,,,,,,,,,,,,,,
2954582477,"Oct 7, 2019, 9:12:19 PM",Afternoon Run,Run,,1433,4.83,29,FALSE,,activities/3146726365.fit.gz,0,,1433,1433,5.5,3.377000093,4,8,170.8000031,185.8000031,38,-0.037204687,,,89,85.15966034,155,146,,,258,,,29,,,,,,,,,,,,,0,,1,4918.200195,,,,,,,,,,,,,,,,,,,,,,,,,
2954582478,"Oct 17, 2019, 1:16:43 PM",Morning Run,Run,,733,1.74,4,FALSE,,activities/3146726361.fit.gz,0,,733,573,7.199999809,2.378999949,0,0,172.6000061,179.1999969,25,0.068838917,,,102,74.35189056,152,132,,,104,,,4,,,,,,,,,,,,,0,,1,1788.199951,,,,,,,,,,,,,,,,,,,,,,,,,
2954582479,"Dec 20, 2019, 6:45:50 PM",Lunch Run,Run,,1269,4.19,11,FALSE,,activities/3146726370.fit.gz,0,,1269,1162,4.400000095,3.607000113,3,31,348.2000122,406.2000122,11.5,-1.330884576,,,90,85.57849121,163,136,,,174,,,11,,,,,,,,,,,,,0,,1,4147,,,,,,,,,,,,,,,,,,,,,,,,,
2954582480,"Nov 29, 2019, 2:07:48 PM",Morning Run,Run,,3746,12.97,101,FALSE,,activities/3146726312.fit.gz,0,,3746,3670,6.099999905,3.53399992,9,20,-53.20000076,-31.39999962,8.199999809,-0.124884367,,,100,85.60895538,170,155,,,672,,,101,,,,,,,,,,,,,0,,1,12979.90039,,,,,,,,,,,,,,,,,,,,,,,,,
2954582481,"Oct 1, 2019, 1:21:44 PM",Morning Run,Run,,1362,4.3,60,FALSE,,activities/3146726375.fit.gz,0,,1362,1328,4.099999905,3.242000103,9,2,173.3999939,182.1999969,9.399999619,0.074330442,,,86,83.48150635,177,168,,,287,,,60,,,,,,,,,,,,,0,,1,4346.299805,,,,,,,,,,,,,,,,,,,,,,,,,
2954582483,"Oct 9, 2019, 2:13:27 PM",Morning Run,Run,,3682,12.74,121,FALSE,,activities/3146726311.fit.gz,0,,3682,3520,5.400000095,3.618999958,7,14,158.8000031,197.1999969,15.5,-0.284164488,,,89,85.50643921,175,161,,,713,,,121,,,,,,,,,,,,,0,,1,12736.09961,,,,,,,,,,,,,,,,,,,,,,,,,
2954582485,"Nov 21, 2019, 1:54:18 PM",Morning Run,Run,,1505,5,31,FALSE,,activities/3146726360.fit.gz,0,,1505,1445,4.699999809,3.460999966,4,7,178.1999969,187,7.800000191,-0.075987846,,,91,85.83518219,163,149,,,263,,,31,,,,,,,,,,,,,0,,1,5010.100098,,,,,,,,,,,,,,,,,,,,,,,,,
2954582486,"Nov 26, 2019, 2:28:39 PM",Morning Run,Run,,1112,3.7,34,FALSE,,activities/3146726364.fit.gz,0,,1112,1112,4.300000191,3.332000017,0,2,180,185.3999939,4.300000191,-0.064789571,,,87,84.79189301,174,157,,,225,,,34,,,,,,,,,,,,,0,,1,3707.600098,,,,,,,,,,,,,,,,,,,,,,,,,
2954582487,"Dec 16, 2019, 4:26:01 PM",Morning Run,Run,,1542,4.83,27,FALSE,,activities/3146726357.fit.gz,0,,1542,1539,4,3.141000032,34,47,251.3999939,419.6000061,8,2.469135761,,,91,84.54042053,157,144,,,256,,,27,,,,,,,,,,,,,0,,1,4860,,,,,,,,,,,,,,,,,,,,,,,,,
2954582488,"Dec 15, 2019, 10:29:44 PM",Afternoon Run,Run,,3493,9.66,57,FALSE,,activities/3146726340.fit.gz,0,,3493,3220,4.199999809,3.002000093,197,243,260.7999878,345,49.59999847,-0.347520292,,,94,83.21149445,163,145,,,500,,,57,,,,,,,,,,,,,0,,1,10644.90039,,,,,,,,,,,,,,,,,,,,,,,,,
2954582489,"Oct 29, 2019, 12:47:36 PM",Morning Run,Run,,1684,6.98,45,FALSE,,activities/3146726376.fit.gz,0,,1684,1684,6.199999809,4.144999981,9,12,165.1999969,173.3999939,6.5,-0.040103123,,,96,88.93571472,171,155,,,304,,,45,,,,,,,,,,,,,0,,1,7018.600098,,,,,,,,,,,,,,,,,,,,,,,,,
2954582490,"Dec 23, 2019, 11:18:24 PM",Afternoon Run,Run,,1584,4.83,17,FALSE,,activities/3146726322.fit.gz,0,,1584,1550,4.199999809,3.119999886,84,83,400.6000061,447.3999939,47.40000153,0.012401562,,,92,83.95281219,154,139,,,238,,,17,,,,,,,,,,,,,0,,1,5136.899902,,,,,,,,,,,,,,,,,,,,,,,,,
2954582491,"Nov 11, 2019, 1:43:04 PM",Morning Run,Run,,2955,9.64,92,FALSE,,activities/3146726348.fit.gz,0,,2955,2931,5.5,3.290999889,28,34,163.3999939,187.1999969,38.70000076,-0.140973553,,,90,85.62127686,176,159,,,578,,,92,,,,,,,,,,,,,0,,1,9686.700195,,,,,,,,,,,,,,,,,,,,,,,,,
2954582492,"Sep 28, 2019, 11:50:14 AM",Morning Run,Run,,1059,3.23,16,FALSE,,activities/3146726389.fit.gz,0,,1059,1036,4.400000095,3.121999979,21,24,183.3999939,207.8000031,45.5,-0.445420533,,,87,84.2155304,157,144,,,178,,,16,,,,,,,,,,,,,0,,1,3393.5,,,,,,,,,,,,,,,,,,,,,,,,,
2954582493,"Oct 13, 2019, 1:57:56 PM",Morning Run,Run,,702,1.64,8,FALSE,,activities/3146726377.fit.gz,0,,702,450,5,3.657000065,2,2,207.1999969,211.1999969,4,0.084961765,,,95,87.35857391,164,148,,,81,,,8,,,,,,,,,,,,,0,,1,1655.400024,,,,,,,,,,,,,,,,,,,,,,,,,
2954582494,"Oct 15, 2019, 12:22:40 PM",Morning Run,Run,,868,3.08,31,FALSE,,activities/3146726363.fit.gz,0,,868,865,5.099999905,3.561000109,7,11,174.6000061,180.1999969,6.199999809,-0.129769012,,,92,86.66666412,181,162,,,177,,,31,,,,,,,,,,,,,0,,1,3097.300049,,,,,,,,,,,,,,,,,,,,,,,,,
2954582495,"Oct 13, 2019, 3:17:04 PM",Morning Run,Run,,2794,6.84,36,FALSE,,activities/3146726319.fit.gz,0,,2794,2664,4.300000191,2.571000099,13,7,185.1999969,198.3999939,44.90000153,0.113930151,,,91,84.01010132,156,141,,,409,,,36,,,,,,,,,,,,,0,,1,6910.5,,,,,,,,,,,,,,,,,,,,,,,,,
2954582496,"Oct 14, 2019, 12:47:27 PM",Morning Run,Run,,2030,6.44,37,FALSE,,activities/3146726336.fit.gz,0,,2030,1904,4.199999809,3.38499999,31,42,179,196.6000061,27,-0.204714641,,,91,85.85071564,156,146,,,322,,,37,,,,,,,,,,,,,0,,1,6547.700195,,,,,,,,,,,,,,,,,,,,,,,,,
2954582497,"Oct 2, 2019, 12:44:55 PM",Morning Run,Run,,4029,12.85,64,FALSE,,activities/3146726341.fit.gz,0,,4029,3655,5,3.517999887,24,34,165.3999939,207.8000031,28.5,-0.021774802,,,90,85.36411285,162,145,,,578,,,64,,,,,,,,,,,,,0,,1,12988.59961,,,,,,,,,,,,,,,,,,,,,,,,,
2954582498,"Oct 11, 2019, 4:21:05 PM",Lunch Run,Run,,601,1.95,18,FALSE,,activities/3146726408.fit.gz,0,,601,601,4,3.256000042,28,43,164.1999969,194.3999939,43.09999847,-0.797586799,,,88,84.22203827,168,158,,,124,,,18,,,,,,,,,,,,,0,,1,2080.199951,,,,,,,,,,,,,,,,,,,,,,,,,
2954582499,"Dec 2, 2019, 2:40:05 PM",Morning Run,Run,,1187,4.07,64,FALSE,,activities/3146726410.fit.gz,0,,1187,1187,5.400000095,3.437000036,42,48,158.1999969,173.3999939,38.90000153,-0.215834394,,,92,84.99915314,187,173,,,254,,,64,,,,,,,,,,,,,0,,1,4281.899902,,,,,,,,,,,,,,,,,,,,,,,,,
2954582500,"Oct 19, 2019, 12:00:53 PM",Morning Run,Run,,1012,3.14,15,FALSE,,activities/3146726407.fit.gz,0,,1012,918,4.199999809,3.427999973,2,0,160.3999939,174.1999969,48.90000153,0.32407701,,,91,87.29184723,158,144,,,161,,,15,,,,,,,,,,,,,0,,1,3226.600098,,,,,,,,,,,,,,,,,,,,,,,,,
2954582501,"Sep 30, 2019, 12:39:56 PM",Morning Run,Run,,3038,9.79,61,FALSE,,activities/3146726381.fit.gz,0,,3038,2904,5,3.371999979,39,35,161.1999969,208.8000031,33.79999924,-0.169534802,,,90,84.43019867,157,148,,,502,,,61,,,,,,,,,,,,,0,,1,9928.799805,,,,,,,,,,,,,,,,,,,,,,,,,
2954582502,"Oct 29, 2019, 1:16:04 PM",Morning Run,Run,,881,2.89,25,FALSE,,activities/3146726362.fit.gz,0,,881,881,4,3.285000086,0,2,174,179.1999969,6.800000191,-0.0069185,,,89,85.27128601,159,154,,,170,,,25,,,,,,,,,,,,,0,,1,2905,,,,,,,,,,,,,,,,,,,,,,,,,
2954582503,"Nov 3, 2019, 12:47:56 PM",Morning Run,Run,,899,3.19,6,FALSE,,activities/3146726378.fit.gz,0,,899,896,4.199999809,3.569000006,2,8,233.1999969,244.8000031,4.5,-0.237737745,,,91,87.9296875,149,133,,,140,,,6,,,,,,,,,,,,,0,,1,3190.5,,,,,,,,,,,,,,,,,,,,,,,,,
2954582504,"Nov 28, 2019, 4:04:17 PM",Morning Run,Run,,3013,9.66,74,FALSE,,activities/3146726368.fit.gz,0,,3013,2965,4.300000191,3.25999999,16,22,-59.40000153,4,8.5,-0.608286321,,,92,85.03585052,167,151,,,523,,,74,,,,,,,,,,,,,0,,1,9699.400391,,,,,,,,,,,,,,,,,,,,,,,,,
2954582505,"Oct 4, 2019, 3:03:31 PM",Morning Run,Run,,924,3.22,11,FALSE,,activities/3146726372.fit.gz,0,,924,921,6.800000191,3.502000093,5,8,195.6000061,204,8,-0.148795679,,,90,85.24918365,155,142,,,161,,,11,,,,,,,,,,,,,0,,1,3228.699951,,,,,,,,,,,,,,,,,,,,,,,,,
2954582506,"Oct 15, 2019, 12:49:56 PM",Morning Run,Run,,1694,6.92,49,FALSE,,activities/3146726335.fit.gz,0,,1694,1694,5.400000095,4.090000153,13,9,178,185.3999939,6.900000095,0.060625307,,,94,87.48840332,194,155,,,315,,,49,,,,,,,,,,,,,0,,1,6963,,,,,,,,,,,,,,,,,,,,,,,,,
2954582508,"Nov 25, 2019, 2:07:15 PM",Morning Run,Run,,2644,9.67,66,FALSE,,activities/3146726346.fit.gz,0,,2644,2636,4.5,3.66899991,11,24,166.6000061,189,12.5,-0.132322997,,,95,86.24059296,164,152,,,485,,,66,,,,,,,,,,,,,0,,1,9674.099609,,,,,,,,,,,,,,,,,,,,,,,,,
2954582509,"Oct 19, 2019, 5:12:18 PM",Afternoon Run,Run,,2044,5.45,39,FALSE,,activities/3146726343.fit.gz,0,,2044,1887,3.700000048,2.892999887,153,169,158.3999939,189,46.40000153,-0.263813585,,,87,82.72157288,157,147,,,331,,,39,,,,,,,,,,,,,0,,1,6287,,,,,,,,,,,,,,,,,,,,,,,,,
2954582510,"Sep 27, 2019, 1:30:43 PM",Morning Run,Run,,2020,6.45,42,FALSE,,activities/3146726385.fit.gz,0,,2020,1921,5.099999905,3.357000113,110,108,164,221.1999969,39.70000076,0.759725273,,,89,84.78328705,157,149,,,340,,,42,,,,,,,,,,,,,0,,1,6988.5,,,,,,,,,,,,,,,,,,,,,,,,,
2954582511,"Dec 2, 2019, 2:19:58 PM",Morning Run,Run,,1128,4.83,23,FALSE,,activities/3146726393.fit.gz,0,,1128,1128,6.099999905,4.288000107,6,8,163.3999939,171.8000031,9.899999619,-0.107473545,,,94,87.22360992,167,151,,,192,,,23,,,,,,,,,,,,,0,,1,4843.299805,,,,,,,,,,,,,,,,,,,,,,,,,
2954582512,"Oct 7, 2019, 12:43:07 PM",Morning Run,Run,,2963,9.8,54,FALSE,,activities/3146726394.fit.gz,0,,2963,2943,5.900000095,3.332000017,26,29,169.8000031,191.6000061,49,0.042823497,,,88,84.62269592,162,146,,,501,,,54,,,,,,,,,,,,,0,,1,9930.099609,,,,,,,,,,,,,,,,,,,,,,,,,
2954582514,"Dec 8, 2019, 2:39:59 PM",Afternoon Run,Run,,2165,4.83,15,FALSE,,activities/3146726388.fit.gz,0,,2165,1497,4.300000191,3.226999998,13,17,194.8000031,225,26,-0.21109271,,,89,84.94886017,160,138,,,238,,,15,,,,,,,,,,,,,0,,1,4890.700195,,,,,,,,,,,,,,,,,,,,,,,,,
2954582516,"Oct 28, 2019, 12:41:59 PM",Morning Run,Run,,2238,6.48,63,FALSE,,activities/3146726384.fit.gz,0,,2238,1946,4.300000191,3.329999924,13,20,173.6000061,188,25,-0.074048936,,,91,86.25413513,188,158.0591583,,,382,,,63,,,,,,,,,,,,,0,,1,6501.100098,,,,,,,,,,,,,,,,,,,,,,,,,
2954582517,"Dec 20, 2019, 7:52:39 PM",Lunch Run,Run,,1277,3.86,37,FALSE,,activities/3146726392.fit.gz,0,,1277,1253,4,3.084000111,179,142,355.3999939,411.7999878,48.40000153,1.055081487,,,86,84.08959961,168,156,,,238,,,37,,,,,,,,,,,,,0,,1,5063.299805,,,,,,,,,,,,,,,,,,,,,,,,,
2954582518,"Nov 5, 2019, 1:25:35 PM",Morning Run,Run,,613,2.21,7,FALSE,,activities/3146726326.fit.gz,0,,613,609,6.699999809,3.640000105,4,2,151.8000031,243.3999939,4.199999809,-3.977631569,,,92,86.65008545,153,137,,,100,,,7,,,,,,,,,,,,,0,,1,2227.800049,,,,,,,,,,,,,,,,,,,,,,,,,
2954582519,"Dec 18, 2019, 3:32:31 PM",Morning Run,Run,,3749,12.88,110,FALSE,,activities/3146726313.fit.gz,0,,3749,3612,4.199999809,3.566999912,36,54,342.7999878,401.3999939,10.5,-0.124154203,,,89,85.4058609,168,158,,,663,,,110,,,,,,,,,,,,,0,,1,12897.90039,,,,,,,,,,,,,,,,,,,,,,,,,
2954582520,"Dec 9, 2019, 6:06:48 AM",Morning Run,Run,,1040,3.22,37,FALSE,,activities/3146726415.fit.gz,0,,1040,952,4.300000191,3.387000084,11,26,155,180.8000031,7.699999809,-0.514776587,,,90,85.07082367,180,163,,,199,,,37,,,,,,,,,,,,,0,,1,3209.899902,,,,,,,,,,,,,,,,,,,,,,,,,
2954582522,"Oct 3, 2019, 10:13:01 PM",Afternoon Run,Run,,1463,4.83,22,FALSE,,activities/3146726380.fit.gz,0,,1463,1452,4.400000095,3.325999975,2,8,170.8000031,178.6000061,6.5,-0.128324538,,,90,85.39585114,153,143,,,248,,,22,,,,,,,,,,,,,0,,1,4831.299805,,,,,,,,,,,,,,,,,,,,,,,,,
2954582523,"Oct 10, 2019, 10:18:17 PM",Afternoon Run,Run,,1635,4.83,29,FALSE,,activities/3146726412.fit.gz,0,,1635,1406,4.300000191,3.438999891,54,49,168.3999939,186,43.09999847,0.091006868,,,89,85.96563721,157,147,,,253,,,29,,,,,,,,,,,,,0,,1,5080.700195,,,,,,,,,,,,,,,,,,,,,,,,,
2954582524,"Oct 18, 2019, 6:30:10 PM",Afternoon Run,Run,,1877,6.57,46,FALSE,,activities/3146726420.fit.gz,0,,1877,1863,4.599999905,3.530999899,75,74,162.3999939,190.8000031,41.09999847,0.066886581,,,90,85.15132141,160,151,,,338,,,46,,,,,,,,,,,,,0,,1,6855.200195,,,,,,,,,,,,,,,,,,,,,,,,,
2954582525,"Oct 26, 2019, 1:00:16 PM",Morning Run,Run,,2284,7.91,58,FALSE,,activities/3146726399.fit.gz,0,,2284,2212,6,3.578000069,14,12,179,188.8000031,7.300000191,0.042948272,,,92,87.07369995,168,155,,,421,,,58,,,,,,,,,,,,,0,,1,7947.5,,,,,,,,,,,,,,,,,,,,,,,,,
2954582526,"Oct 16, 2019, 2:50:29 PM",Morning Run,Run,,1965,6.44,49,FALSE,,activities/3146726423.fit.gz,0,,1965,1925,4.400000095,3.34800005,57,55,171.8000031,215.3999939,40.70000076,-0.524323642,,,89,85.16744995,160,152,,,350,,,49,,,,,,,,,,,,,0,,1,6715.5,,,,,,,,,,,,,,,,,,,,,,,,,
2954582528,"Dec 24, 2019, 5:01:01 PM","Sorry for the spam, finally reconnected my Garmin to Strava :)",Run,Legs were #dead post Christmas Eve track workout ,2088,5.89,56,FALSE,,activities/3146726404.fit.gz,0,,2088,1995,3.599999905,2.953999996,40,8,359.6000061,394,30.79999924,0.464863777,,,87,84.17456818,170,156,,,375,,,56,,,,,,,,,,,0,,0,,1,6005.600098,,,,,,,,,,,,,,,,,,,,,,,,,
2954582530,"Oct 21, 2019, 12:42:09 PM",Morning Run,Run,,3068,10.03,78,FALSE,,activities/3146726373.fit.gz,0,,3068,2946,4.800000191,3.404000044,107,84,179.6000061,201.3999939,49.59999847,0.173484758,,,92,85.43669128,161,153,,,531,,,78,,,,,,,,,,,,,0,,1,10357.7998,,,,,,,,,,,,,,,,,,,,,,,,,
2954582531,"Dec 10, 2019, 2:47:15 PM",Afternoon Run,Run,,4607,13.7,121,FALSE,,activities/3146726374.fit.gz,0,,4607,4086,5.800000191,3.355000019,86,101,5.800000191,41.59999847,33,-0.018965781,,,95,85.05133057,178,157,,,757,,,121,,,,,,,,,,,,,0,,1,13852.7998,,,,,,,,,,,,,,,,,,,,,,,,,
2954582532,"Dec 17, 2019, 12:02:49 AM",Afternoon Run,Run,,3437,10.36,44,FALSE,,activities/3146726366.fit.gz,0,,3437,3437,4.300000191,3.016000032,132,143,367,471,20.20000076,0.081055261,,,89,83.43655396,157,141,,,497,,,44,,,,,,,,,,,,,0,,1,10660.2998,,,,,,,,,,,,,,,,,,,,,,,,,
2954582535,"Oct 8, 2019, 12:50:03 PM",Morning Run,Run,,1472,6.39,32,FALSE,,activities/3146726419.fit.gz,0,,1472,1467,6.199999809,4.357999802,53,53,142.1999969,188.6000061,32.90000153,-0.434599102,,,92,87.92842865,176,149,,,274,,,32,,,,,,,,,,,,,0,,1,6568.600098,,,,,,,,,,,,,,,,,,,,,,,,,
2954582536,"Oct 22, 2019, 12:48:11 PM",Morning Run,Run,,1647,6.9,51,FALSE,,activities/3146726414.fit.gz,0,,1647,1625,5.300000191,4.186999798,19,29,167.6000061,183,28.29999924,-0.133344933,,,95,88.60912323,169,159,,,324,,,51,,,,,,,,,,,,,0,,1,6964.200195,,,,,,,,,,,,,,,,,,,,,,,,,
2954582537,"Oct 31, 2019, 12:52:53 PM",Morning Run,Run,,2382,9.25,66,FALSE,,activities/3146726355.fit.gz,0,,2382,2373,7.099999905,3.887000084,24,27,234,246.6000061,22.89999962,-0.036723804,,,98,87.64575958,176,155,,,443,,,66,,,,,,,,,,,,,0,,1,9319.5,,,,,,,,,,,,,,,,,,,,,,,,,
2954582538,"Dec 1, 2019, 3:52:04 PM",Morning Run,Run,,4790,16.1,128,FALSE,,activities/3146726351.fit.gz,0,,4790,4483,5.400000095,3.592000008,5,19,165.1999969,185.1999969,18.5,-0.081963651,,,92,85.82737732,168,156,,,802,,,128,,,,,,,,,,,,,0,,1,16116.2998,,,,,,,,,,,,,,,,,,,,,,,,,
2954582539,"Oct 17, 2019, 1:30:17 PM",Morning Run,Run,,1467,4.84,45,FALSE,,activities/3146726395.fit.gz,0,,1467,1449,4.099999905,3.338999987,2,4,175.8000031,180.8000031,5.099999905,-0.016529268,,,88,84.9163208,171,159,,,289,,,45,,,,,,,,,,,,,0,,1,4852,,,,,,,,,,,,,,,,,,,,,,,,,
